,Key,year,month,Sum_Count,Monthly_Sum
436,Caserne 04 Grid1_0,2022,6,5,Monthly_Sum
437,Caserne 04 Grid1_1,2015,1,4,Monthly_Sum
438,Caserne 04 Grid1_1,2015,2,9,Monthly_Sum
439,Caserne 04 Grid1_1,2015,3,6,Monthly_Sum
440,Caserne 04 Grid1_1,2015,4,2,Monthly_Sum
441,Caserne 04 Grid1_1,2015,5,5,Monthly_Sum
442,Caserne 04 Grid1_1,2015,6,6,Monthly_Sum
443,Caserne 04 Grid1_1,2015,7,1,Monthly_Sum
444,Caserne 04 Grid1_1,2015,8,8,Monthly_Sum
445,Caserne 04 Grid1_1,2015,9,11,Monthly_Sum
446,Caserne 04 Grid1_1,2015,10,5,Monthly_Sum
447,Caserne 04 Grid1_1,2015,11,12,Monthly_Sum
448,Caserne 04 Grid1_1,2015,12,5,Monthly_Sum
449,Caserne 04 Grid1_1,2016,1,3,Monthly_Sum
450,Caserne 04 Grid1_1,2016,2,4,Monthly_Sum
451,Caserne 04 Grid1_1,2016,3,6,Monthly_Sum
452,Caserne 04 Grid1_1,2016,4,4,Monthly_Sum
453,Caserne 04 Grid1_1,2016,5,2,Monthly_Sum
454,Caserne 04 Grid1_1,2016,6,3,Monthly_Sum
455,Caserne 04 Grid1_1,2016,7,9,Monthly_Sum
456,Caserne 04 Grid1_1,2016,8,11,Monthly_Sum
457,Caserne 04 Grid1_1,2016,9,7,Monthly_Sum
458,Caserne 04 Grid1_1,2016,10,5,Monthly_Sum
459,Caserne 04 Grid1_1,2016,11,9,Monthly_Sum
460,Caserne 04 Grid1_1,2016,12,8,Monthly_Sum
461,Caserne 04 Grid1_1,2017,1,6,Monthly_Sum
462,Caserne 04 Grid1_1,2017,2,9,Monthly_Sum
463,Caserne 04 Grid1_1,2017,3,6,Monthly_Sum
464,Caserne 04 Grid1_1,2017,4,6,Monthly_Sum
465,Caserne 04 Grid1_1,2017,5,5,Monthly_Sum
466,Caserne 04 Grid1_1,2017,6,7,Monthly_Sum
467,Caserne 04 Grid1_1,2017,7,9,Monthly_Sum
468,Caserne 04 Grid1_1,2017,8,9,Monthly_Sum
469,Caserne 04 Grid1_1,2017,9,8,Monthly_Sum
470,Caserne 04 Grid1_1,2017,10,5,Monthly_Sum
471,Caserne 04 Grid1_1,2017,11,5,Monthly_Sum
472,Caserne 04 Grid1_1,2017,12,4,Monthly_Sum
473,Caserne 04 Grid1_1,2018,1,2,Monthly_Sum
474,Caserne 04 Grid1_1,2018,2,6,Monthly_Sum
475,Caserne 04 Grid1_1,2018,3,2,Monthly_Sum
476,Caserne 04 Grid1_1,2018,4,6,Monthly_Sum
477,Caserne 04 Grid1_1,2018,5,12,Monthly_Sum
478,Caserne 04 Grid1_1,2018,6,2,Monthly_Sum
479,Caserne 04 Grid1_1,2018,7,8,Monthly_Sum
480,Caserne 04 Grid1_1,2018,8,11,Monthly_Sum
481,Caserne 04 Grid1_1,2018,9,7,Monthly_Sum
482,Caserne 04 Grid1_1,2018,10,3,Monthly_Sum
483,Caserne 04 Grid1_1,2018,11,8,Monthly_Sum
484,Caserne 04 Grid1_1,2018,12,3,Monthly_Sum
485,Caserne 04 Grid1_1,2019,1,6,Monthly_Sum
486,Caserne 04 Grid1_1,2019,2,9,Monthly_Sum
487,Caserne 04 Grid1_1,2019,3,5,Monthly_Sum
488,Caserne 04 Grid1_1,2019,4,6,Monthly_Sum
489,Caserne 04 Grid1_1,2019,5,2,Monthly_Sum
490,Caserne 04 Grid1_1,2019,6,8,Monthly_Sum
491,Caserne 04 Grid1_1,2019,7,6,Monthly_Sum
492,Caserne 04 Grid1_1,2019,8,5,Monthly_Sum
493,Caserne 04 Grid1_1,2019,9,4,Monthly_Sum
494,Caserne 04 Grid1_1,2019,10,6,Monthly_Sum
495,Caserne 04 Grid1_1,2019,11,5,Monthly_Sum
496,Caserne 04 Grid1_1,2019,12,7,Monthly_Sum
497,Caserne 04 Grid1_1,2020,1,5,Monthly_Sum
498,Caserne 04 Grid1_1,2020,2,6,Monthly_Sum
499,Caserne 04 Grid1_1,2020,3,2,Monthly_Sum
500,Caserne 04 Grid1_1,2020,5,1,Monthly_Sum
501,Caserne 04 Grid1_1,2020,6,1,Monthly_Sum
502,Caserne 04 Grid1_1,2020,7,5,Monthly_Sum
503,Caserne 04 Grid1_1,2020,8,4,Monthly_Sum
504,Caserne 04 Grid1_1,2020,9,5,Monthly_Sum
505,Caserne 04 Grid1_1,2020,10,1,Monthly_Sum
506,Caserne 04 Grid1_1,2020,11,4,Monthly_Sum
507,Caserne 04 Grid1_1,2020,12,4,Monthly_Sum
508,Caserne 04 Grid1_1,2021,2,4,Monthly_Sum
509,Caserne 04 Grid1_1,2021,3,5,Monthly_Sum
510,Caserne 04 Grid1_1,2021,4,11,Monthly_Sum
511,Caserne 04 Grid1_1,2021,5,1,Monthly_Sum
512,Caserne 04 Grid1_1,2021,6,7,Monthly_Sum
513,Caserne 04 Grid1_1,2021,7,8,Monthly_Sum
514,Caserne 04 Grid1_1,2021,8,4,Monthly_Sum
515,Caserne 04 Grid1_1,2021,9,4,Monthly_Sum
516,Caserne 04 Grid1_1,2021,10,3,Monthly_Sum
517,Caserne 04 Grid1_1,2021,11,7,Monthly_Sum
518,Caserne 04 Grid1_1,2021,12,4,Monthly_Sum
519,Caserne 04 Grid1_1,2022,1,3,Monthly_Sum
520,Caserne 04 Grid1_1,2022,2,4,Monthly_Sum
521,Caserne 04 Grid1_1,2022,3,2,Monthly_Sum
522,Caserne 04 Grid1_1,2022,4,5,Monthly_Sum
523,Caserne 04 Grid1_1,2022,5,3,Monthly_Sum
524,Caserne 04 Grid1_1,2022,6,1,Monthly_Sum
525,Caserne 04 Grid2_0,2015,1,19,Monthly_Sum
526,Caserne 04 Grid2_0,2015,2,21,Monthly_Sum
527,Caserne 04 Grid2_0,2015,3,25,Monthly_Sum
528,Caserne 04 Grid2_0,2015,4,14,Monthly_Sum
529,Caserne 04 Grid2_0,2015,5,26,Monthly_Sum
530,Caserne 04 Grid2_0,2015,6,28,Monthly_Sum
531,Caserne 04 Grid2_0,2015,7,24,Monthly_Sum
532,Caserne 04 Grid2_0,2015,8,25,Monthly_Sum
533,Caserne 04 Grid2_0,2015,9,27,Monthly_Sum
534,Caserne 04 Grid2_0,2015,10,23,Monthly_Sum
535,Caserne 04 Grid2_0,2015,11,22,Monthly_Sum
536,Caserne 04 Grid2_0,2015,12,17,Monthly_Sum
537,Caserne 04 Grid2_0,2016,1,25,Monthly_Sum
538,Caserne 04 Grid2_0,2016,2,24,Monthly_Sum
539,Caserne 04 Grid2_0,2016,3,13,Monthly_Sum
540,Caserne 04 Grid2_0,2016,4,29,Monthly_Sum
541,Caserne 04 Grid2_0,2016,5,22,Monthly_Sum
542,Caserne 04 Grid2_0,2016,6,12,Monthly_Sum
543,Caserne 04 Grid2_0,2016,7,27,Monthly_Sum
544,Caserne 04 Grid2_0,2016,8,23,Monthly_Sum
545,Caserne 04 Grid2_0,2016,9,19,Monthly_Sum
546,Caserne 04 Grid2_0,2016,10,17,Monthly_Sum
547,Caserne 04 Grid2_0,2016,11,21,Monthly_Sum
548,Caserne 04 Grid2_0,2016,12,19,Monthly_Sum
549,Caserne 04 Grid2_0,2017,1,15,Monthly_Sum
550,Caserne 04 Grid2_0,2017,2,23,Monthly_Sum
551,Caserne 04 Grid2_0,2017,3,15,Monthly_Sum
552,Caserne 04 Grid2_0,2017,4,11,Monthly_Sum
553,Caserne 04 Grid2_0,2017,5,20,Monthly_Sum
554,Caserne 04 Grid2_0,2017,6,19,Monthly_Sum
555,Caserne 04 Grid2_0,2017,7,20,Monthly_Sum
556,Caserne 04 Grid2_0,2017,8,21,Monthly_Sum
557,Caserne 04 Grid2_0,2017,9,17,Monthly_Sum
558,Caserne 04 Grid2_0,2017,10,19,Monthly_Sum
559,Caserne 04 Grid2_0,2017,11,20,Monthly_Sum
560,Caserne 04 Grid2_0,2017,12,22,Monthly_Sum
561,Caserne 04 Grid2_0,2018,1,21,Monthly_Sum
562,Caserne 04 Grid2_0,2018,2,23,Monthly_Sum
563,Caserne 04 Grid2_0,2018,3,14,Monthly_Sum
564,Caserne 04 Grid2_0,2018,4,19,Monthly_Sum
565,Caserne 04 Grid2_0,2018,5,18,Monthly_Sum
566,Caserne 04 Grid2_0,2018,6,20,Monthly_Sum
567,Caserne 04 Grid2_0,2018,7,15,Monthly_Sum
568,Caserne 04 Grid2_0,2018,8,13,Monthly_Sum
569,Caserne 04 Grid2_0,2018,9,20,Monthly_Sum
570,Caserne 04 Grid2_0,2018,10,20,Monthly_Sum
571,Caserne 04 Grid2_0,2018,11,12,Monthly_Sum
572,Caserne 04 Grid2_0,2018,12,16,Monthly_Sum
573,Caserne 04 Grid2_0,2019,1,24,Monthly_Sum
574,Caserne 04 Grid2_0,2019,2,20,Monthly_Sum
575,Caserne 04 Grid2_0,2019,3,26,Monthly_Sum
576,Caserne 04 Grid2_0,2019,4,14,Monthly_Sum
577,Caserne 04 Grid2_0,2019,5,20,Monthly_Sum
578,Caserne 04 Grid2_0,2019,6,22,Monthly_Sum
579,Caserne 04 Grid2_0,2019,7,17,Monthly_Sum
580,Caserne 04 Grid2_0,2019,8,20,Monthly_Sum
581,Caserne 04 Grid2_0,2019,9,23,Monthly_Sum
582,Caserne 04 Grid2_0,2019,10,15,Monthly_Sum
583,Caserne 04 Grid2_0,2019,11,25,Monthly_Sum
584,Caserne 04 Grid2_0,2019,12,23,Monthly_Sum
585,Caserne 04 Grid2_0,2020,1,23,Monthly_Sum
586,Caserne 04 Grid2_0,2020,2,23,Monthly_Sum
587,Caserne 04 Grid2_0,2020,3,19,Monthly_Sum
588,Caserne 04 Grid2_0,2020,4,6,Monthly_Sum
589,Caserne 04 Grid2_0,2020,5,9,Monthly_Sum
590,Caserne 04 Grid2_0,2020,6,2,Monthly_Sum
591,Caserne 04 Grid2_0,2020,7,18,Monthly_Sum
592,Caserne 04 Grid2_0,2020,8,16,Monthly_Sum
593,Caserne 04 Grid2_0,2020,9,20,Monthly_Sum
594,Caserne 04 Grid2_0,2020,10,12,Monthly_Sum
595,Caserne 04 Grid2_0,2020,11,14,Monthly_Sum
596,Caserne 04 Grid2_0,2020,12,11,Monthly_Sum
597,Caserne 04 Grid2_0,2021,1,16,Monthly_Sum
598,Caserne 04 Grid2_0,2021,2,10,Monthly_Sum
599,Caserne 04 Grid2_0,2021,3,24,Monthly_Sum
600,Caserne 04 Grid2_0,2021,4,15,Monthly_Sum
601,Caserne 04 Grid2_0,2021,5,18,Monthly_Sum
602,Caserne 04 Grid2_0,2021,6,27,Monthly_Sum
603,Caserne 04 Grid2_0,2021,7,17,Monthly_Sum
604,Caserne 04 Grid2_0,2021,8,27,Monthly_Sum
605,Caserne 04 Grid2_0,2021,9,18,Monthly_Sum
606,Caserne 04 Grid2_0,2021,10,16,Monthly_Sum
607,Caserne 04 Grid2_0,2021,11,18,Monthly_Sum
608,Caserne 04 Grid2_0,2021,12,25,Monthly_Sum
609,Caserne 04 Grid2_0,2022,1,30,Monthly_Sum
610,Caserne 04 Grid2_0,2022,2,21,Monthly_Sum
611,Caserne 04 Grid2_0,2022,3,19,Monthly_Sum
612,Caserne 04 Grid2_0,2022,4,18,Monthly_Sum
613,Caserne 04 Grid2_0,2022,5,24,Monthly_Sum
614,Caserne 04 Grid2_0,2022,6,11,Monthly_Sum
615,Caserne 04 Grid2_1,2015,1,51,Monthly_Sum
616,Caserne 04 Grid2_1,2015,2,28,Monthly_Sum
617,Caserne 04 Grid2_1,2015,3,43,Monthly_Sum
618,Caserne 04 Grid2_1,2015,4,27,Monthly_Sum
619,Caserne 04 Grid2_1,2015,5,32,Monthly_Sum
620,Caserne 04 Grid2_1,2015,6,26,Monthly_Sum
621,Caserne 04 Grid2_1,2015,7,40,Monthly_Sum
622,Caserne 04 Grid2_1,2015,8,41,Monthly_Sum
623,Caserne 04 Grid2_1,2015,9,34,Monthly_Sum
624,Caserne 04 Grid2_1,2015,10,36,Monthly_Sum
625,Caserne 04 Grid2_1,2015,11,24,Monthly_Sum
626,Caserne 04 Grid2_1,2015,12,25,Monthly_Sum
627,Caserne 04 Grid2_1,2016,1,34,Monthly_Sum
628,Caserne 04 Grid2_1,2016,2,32,Monthly_Sum
629,Caserne 04 Grid2_1,2016,3,30,Monthly_Sum
630,Caserne 04 Grid2_1,2016,4,38,Monthly_Sum
631,Caserne 04 Grid2_1,2016,5,37,Monthly_Sum
632,Caserne 04 Grid2_1,2016,6,37,Monthly_Sum
633,Caserne 04 Grid2_1,2016,7,28,Monthly_Sum
634,Caserne 04 Grid2_1,2016,8,29,Monthly_Sum
635,Caserne 04 Grid2_1,2016,9,33,Monthly_Sum
636,Caserne 04 Grid2_1,2016,10,33,Monthly_Sum
637,Caserne 04 Grid2_1,2016,11,33,Monthly_Sum
638,Caserne 04 Grid2_1,2016,12,29,Monthly_Sum
639,Caserne 04 Grid2_1,2017,1,44,Monthly_Sum
640,Caserne 04 Grid2_1,2017,2,33,Monthly_Sum
641,Caserne 04 Grid2_1,2017,3,29,Monthly_Sum
642,Caserne 04 Grid2_1,2017,4,35,Monthly_Sum
643,Caserne 04 Grid2_1,2017,5,37,Monthly_Sum
644,Caserne 04 Grid2_1,2017,6,41,Monthly_Sum
645,Caserne 04 Grid2_1,2017,7,38,Monthly_Sum
646,Caserne 04 Grid2_1,2017,8,38,Monthly_Sum
647,Caserne 04 Grid2_1,2017,9,39,Monthly_Sum
648,Caserne 04 Grid2_1,2017,10,25,Monthly_Sum
649,Caserne 04 Grid2_1,2017,11,36,Monthly_Sum
650,Caserne 04 Grid2_1,2017,12,35,Monthly_Sum
651,Caserne 04 Grid2_1,2018,1,45,Monthly_Sum
652,Caserne 04 Grid2_1,2018,2,35,Monthly_Sum
653,Caserne 04 Grid2_1,2018,3,41,Monthly_Sum
654,Caserne 04 Grid2_1,2018,4,24,Monthly_Sum
655,Caserne 04 Grid2_1,2018,5,49,Monthly_Sum
656,Caserne 04 Grid2_1,2018,6,40,Monthly_Sum
657,Caserne 04 Grid2_1,2018,7,47,Monthly_Sum
658,Caserne 04 Grid2_1,2018,8,41,Monthly_Sum
659,Caserne 04 Grid2_1,2018,9,24,Monthly_Sum
660,Caserne 04 Grid2_1,2018,10,36,Monthly_Sum
661,Caserne 04 Grid2_1,2018,11,33,Monthly_Sum
662,Caserne 04 Grid2_1,2018,12,45,Monthly_Sum
663,Caserne 04 Grid2_1,2019,1,44,Monthly_Sum
664,Caserne 04 Grid2_1,2019,2,38,Monthly_Sum
665,Caserne 04 Grid2_1,2019,3,31,Monthly_Sum
666,Caserne 04 Grid2_1,2019,4,32,Monthly_Sum
667,Caserne 04 Grid2_1,2019,5,33,Monthly_Sum
668,Caserne 04 Grid2_1,2019,6,37,Monthly_Sum
669,Caserne 04 Grid2_1,2019,7,31,Monthly_Sum
670,Caserne 04 Grid2_1,2019,8,31,Monthly_Sum
671,Caserne 04 Grid2_1,2019,9,38,Monthly_Sum
672,Caserne 04 Grid2_1,2019,10,44,Monthly_Sum
673,Caserne 04 Grid2_1,2019,11,47,Monthly_Sum
674,Caserne 04 Grid2_1,2019,12,38,Monthly_Sum
675,Caserne 04 Grid2_1,2020,1,35,Monthly_Sum
676,Caserne 04 Grid2_1,2020,2,37,Monthly_Sum
677,Caserne 04 Grid2_1,2020,3,19,Monthly_Sum
678,Caserne 04 Grid2_1,2020,4,3,Monthly_Sum
679,Caserne 04 Grid2_1,2020,5,5,Monthly_Sum
680,Caserne 04 Grid2_1,2020,6,11,Monthly_Sum
681,Caserne 04 Grid2_1,2020,7,24,Monthly_Sum
682,Caserne 04 Grid2_1,2020,8,41,Monthly_Sum
683,Caserne 04 Grid2_1,2020,9,29,Monthly_Sum
684,Caserne 04 Grid2_1,2020,10,32,Monthly_Sum
685,Caserne 04 Grid2_1,2020,11,22,Monthly_Sum
686,Caserne 04 Grid2_1,2020,12,30,Monthly_Sum
687,Caserne 04 Grid2_1,2021,1,31,Monthly_Sum
688,Caserne 04 Grid2_1,2021,2,27,Monthly_Sum
689,Caserne 04 Grid2_1,2021,3,37,Monthly_Sum
690,Caserne 04 Grid2_1,2021,4,35,Monthly_Sum
691,Caserne 04 Grid2_1,2021,5,33,Monthly_Sum
692,Caserne 04 Grid2_1,2021,6,36,Monthly_Sum
693,Caserne 04 Grid2_1,2021,7,54,Monthly_Sum
694,Caserne 04 Grid2_1,2021,8,30,Monthly_Sum
695,Caserne 04 Grid2_1,2021,9,30,Monthly_Sum
696,Caserne 04 Grid2_1,2021,10,31,Monthly_Sum
697,Caserne 04 Grid2_1,2021,11,32,Monthly_Sum
698,Caserne 04 Grid2_1,2021,12,36,Monthly_Sum
699,Caserne 04 Grid2_1,2022,1,43,Monthly_Sum
700,Caserne 04 Grid2_1,2022,2,31,Monthly_Sum
701,Caserne 04 Grid2_1,2022,3,35,Monthly_Sum
702,Caserne 04 Grid2_1,2022,4,32,Monthly_Sum
703,Caserne 04 Grid2_1,2022,5,38,Monthly_Sum
704,Caserne 04 Grid2_1,2022,6,11,Monthly_Sum
705,Caserne 04 Grid2_2,2015,3,1,Monthly_Sum
706,Caserne 04 Grid2_2,2015,4,2,Monthly_Sum
707,Caserne 04 Grid2_2,2015,5,2,Monthly_Sum
708,Caserne 04 Grid2_2,2015,6,5,Monthly_Sum
709,Caserne 04 Grid2_2,2015,8,2,Monthly_Sum
710,Caserne 04 Grid2_2,2015,9,6,Monthly_Sum
711,Caserne 04 Grid2_2,2015,11,2,Monthly_Sum
712,Caserne 04 Grid2_2,2015,12,2,Monthly_Sum
713,Caserne 04 Grid2_2,2016,1,5,Monthly_Sum
714,Caserne 04 Grid2_2,2016,2,1,Monthly_Sum
715,Caserne 04 Grid2_2,2016,3,2,Monthly_Sum
716,Caserne 04 Grid2_2,2016,4,2,Monthly_Sum
717,Caserne 04 Grid2_2,2016,5,1,Monthly_Sum
718,Caserne 04 Grid2_2,2016,7,2,Monthly_Sum
719,Caserne 04 Grid2_2,2016,8,1,Monthly_Sum
720,Caserne 04 Grid2_2,2016,9,1,Monthly_Sum
721,Caserne 04 Grid2_2,2016,11,3,Monthly_Sum
722,Caserne 04 Grid2_2,2016,12,2,Monthly_Sum
723,Caserne 04 Grid2_2,2017,3,1,Monthly_Sum
724,Caserne 04 Grid2_2,2017,6,1,Monthly_Sum
725,Caserne 04 Grid2_2,2017,7,1,Monthly_Sum
726,Caserne 04 Grid2_2,2017,9,3,Monthly_Sum
727,Caserne 04 Grid2_2,2017,10,2,Monthly_Sum
728,Caserne 04 Grid2_2,2017,11,1,Monthly_Sum
729,Caserne 04 Grid2_2,2018,2,3,Monthly_Sum
730,Caserne 04 Grid2_2,2018,3,2,Monthly_Sum
731,Caserne 04 Grid2_2,2018,5,5,Monthly_Sum
732,Caserne 04 Grid2_2,2018,6,1,Monthly_Sum
733,Caserne 04 Grid2_2,2018,7,2,Monthly_Sum
734,Caserne 04 Grid2_2,2018,8,2,Monthly_Sum
735,Caserne 04 Grid2_2,2018,9,1,Monthly_Sum
736,Caserne 04 Grid2_2,2018,10,2,Monthly_Sum
737,Caserne 04 Grid2_2,2018,12,3,Monthly_Sum
738,Caserne 04 Grid2_2,2019,1,2,Monthly_Sum
739,Caserne 04 Grid2_2,2019,2,2,Monthly_Sum
740,Caserne 04 Grid2_2,2019,3,1,Monthly_Sum
741,Caserne 04 Grid2_2,2019,4,4,Monthly_Sum
742,Caserne 04 Grid2_2,2019,6,1,Monthly_Sum
743,Caserne 04 Grid2_2,2019,7,3,Monthly_Sum
744,Caserne 04 Grid2_2,2019,8,1,Monthly_Sum
745,Caserne 04 Grid2_2,2019,9,3,Monthly_Sum
746,Caserne 04 Grid2_2,2019,10,3,Monthly_Sum
747,Caserne 04 Grid2_2,2019,11,3,Monthly_Sum
748,Caserne 04 Grid2_2,2020,1,1,Monthly_Sum
749,Caserne 04 Grid2_2,2020,2,2,Monthly_Sum
750,Caserne 04 Grid2_2,2020,3,1,Monthly_Sum
751,Caserne 04 Grid2_2,2020,6,1,Monthly_Sum
752,Caserne 04 Grid2_2,2020,8,1,Monthly_Sum
753,Caserne 04 Grid2_2,2020,9,2,Monthly_Sum
754,Caserne 04 Grid2_2,2020,10,2,Monthly_Sum
755,Caserne 04 Grid2_2,2020,11,2,Monthly_Sum
756,Caserne 04 Grid2_2,2020,12,2,Monthly_Sum
757,Caserne 04 Grid2_2,2021,1,2,Monthly_Sum
758,Caserne 04 Grid2_2,2021,2,1,Monthly_Sum
759,Caserne 04 Grid2_2,2021,3,6,Monthly_Sum
760,Caserne 04 Grid2_2,2021,4,1,Monthly_Sum
761,Caserne 04 Grid2_2,2021,5,1,Monthly_Sum
762,Caserne 04 Grid2_2,2021,6,1,Monthly_Sum
763,Caserne 04 Grid2_2,2021,7,3,Monthly_Sum
764,Caserne 04 Grid2_2,2021,9,2,Monthly_Sum
765,Caserne 04 Grid2_2,2021,10,2,Monthly_Sum
766,Caserne 04 Grid2_2,2021,11,1,Monthly_Sum
767,Caserne 04 Grid2_2,2022,1,2,Monthly_Sum
768,Caserne 04 Grid2_2,2022,2,2,Monthly_Sum
769,Caserne 04 Grid2_2,2022,3,1,Monthly_Sum
770,Caserne 04 Grid2_2,2022,4,1,Monthly_Sum
771,Caserne 04 Grid2_2,2022,5,1,Monthly_Sum
772,Caserne 04 Grid3_0,2015,1,8,Monthly_Sum
773,Caserne 04 Grid3_0,2015,2,12,Monthly_Sum
774,Caserne 04 Grid3_0,2015,3,8,Monthly_Sum
775,Caserne 04 Grid3_0,2015,4,10,Monthly_Sum
776,Caserne 04 Grid3_0,2015,5,13,Monthly_Sum
777,Caserne 04 Grid3_0,2015,6,4,Monthly_Sum
778,Caserne 04 Grid3_0,2015,7,10,Monthly_Sum
779,Caserne 04 Grid3_0,2015,8,8,Monthly_Sum
780,Caserne 04 Grid3_0,2015,9,8,Monthly_Sum
781,Caserne 04 Grid3_0,2015,10,2,Monthly_Sum
782,Caserne 04 Grid3_0,2015,11,8,Monthly_Sum
783,Caserne 04 Grid3_0,2015,12,7,Monthly_Sum
784,Caserne 04 Grid3_0,2016,1,6,Monthly_Sum
785,Caserne 04 Grid3_0,2016,2,9,Monthly_Sum
786,Caserne 04 Grid3_0,2016,3,8,Monthly_Sum
787,Caserne 04 Grid3_0,2016,4,14,Monthly_Sum
788,Caserne 04 Grid3_0,2016,5,12,Monthly_Sum
789,Caserne 04 Grid3_0,2016,6,13,Monthly_Sum
790,Caserne 04 Grid3_0,2016,7,8,Monthly_Sum
791,Caserne 04 Grid3_0,2016,8,9,Monthly_Sum
792,Caserne 04 Grid3_0,2016,9,8,Monthly_Sum
793,Caserne 04 Grid3_0,2016,10,3,Monthly_Sum
794,Caserne 04 Grid3_0,2016,11,6,Monthly_Sum
795,Caserne 04 Grid3_0,2016,12,5,Monthly_Sum
796,Caserne 04 Grid3_0,2017,1,12,Monthly_Sum
797,Caserne 04 Grid3_0,2017,2,5,Monthly_Sum
798,Caserne 04 Grid3_0,2017,3,4,Monthly_Sum
799,Caserne 04 Grid3_0,2017,4,5,Monthly_Sum
800,Caserne 04 Grid3_0,2017,5,5,Monthly_Sum
801,Caserne 04 Grid3_0,2017,6,10,Monthly_Sum
802,Caserne 04 Grid3_0,2017,7,8,Monthly_Sum
803,Caserne 04 Grid3_0,2017,8,9,Monthly_Sum
804,Caserne 04 Grid3_0,2017,9,5,Monthly_Sum
805,Caserne 04 Grid3_0,2017,10,7,Monthly_Sum
806,Caserne 04 Grid3_0,2017,11,10,Monthly_Sum
807,Caserne 04 Grid3_0,2017,12,12,Monthly_Sum
808,Caserne 04 Grid3_0,2018,1,13,Monthly_Sum
809,Caserne 04 Grid3_0,2018,2,11,Monthly_Sum
810,Caserne 04 Grid3_0,2018,3,11,Monthly_Sum
811,Caserne 04 Grid3_0,2018,4,7,Monthly_Sum
812,Caserne 04 Grid3_0,2018,5,9,Monthly_Sum
813,Caserne 04 Grid3_0,2018,6,6,Monthly_Sum
814,Caserne 04 Grid3_0,2018,7,6,Monthly_Sum
815,Caserne 04 Grid3_0,2018,8,18,Monthly_Sum
816,Caserne 04 Grid3_0,2018,9,6,Monthly_Sum
817,Caserne 04 Grid3_0,2018,10,3,Monthly_Sum
818,Caserne 04 Grid3_0,2018,11,10,Monthly_Sum
819,Caserne 04 Grid3_0,2018,12,6,Monthly_Sum
820,Caserne 04 Grid3_0,2019,1,10,Monthly_Sum
821,Caserne 04 Grid3_0,2019,2,11,Monthly_Sum
822,Caserne 04 Grid3_0,2019,3,7,Monthly_Sum
823,Caserne 04 Grid3_0,2019,4,6,Monthly_Sum
824,Caserne 04 Grid3_0,2019,5,2,Monthly_Sum
825,Caserne 04 Grid3_0,2019,6,8,Monthly_Sum
826,Caserne 04 Grid3_0,2019,7,7,Monthly_Sum
827,Caserne 04 Grid3_0,2019,8,4,Monthly_Sum
828,Caserne 04 Grid3_0,2019,9,4,Monthly_Sum
829,Caserne 04 Grid3_0,2019,10,15,Monthly_Sum
830,Caserne 04 Grid3_0,2019,11,7,Monthly_Sum
831,Caserne 04 Grid3_0,2019,12,11,Monthly_Sum
832,Caserne 04 Grid3_0,2020,1,7,Monthly_Sum
833,Caserne 04 Grid3_0,2020,2,3,Monthly_Sum
834,Caserne 04 Grid3_0,2020,3,10,Monthly_Sum
835,Caserne 04 Grid3_0,2020,4,2,Monthly_Sum
836,Caserne 04 Grid3_0,2020,5,4,Monthly_Sum
837,Caserne 04 Grid3_0,2020,6,1,Monthly_Sum
838,Caserne 04 Grid3_0,2020,7,4,Monthly_Sum
839,Caserne 04 Grid3_0,2020,8,10,Monthly_Sum
840,Caserne 04 Grid3_0,2020,9,6,Monthly_Sum
841,Caserne 04 Grid3_0,2020,10,7,Monthly_Sum
842,Caserne 04 Grid3_0,2020,11,3,Monthly_Sum
843,Caserne 04 Grid3_0,2020,12,11,Monthly_Sum
844,Caserne 04 Grid3_0,2021,1,6,Monthly_Sum
845,Caserne 04 Grid3_0,2021,2,8,Monthly_Sum
846,Caserne 04 Grid3_0,2021,3,8,Monthly_Sum
847,Caserne 04 Grid3_0,2021,4,10,Monthly_Sum
848,Caserne 04 Grid3_0,2021,5,5,Monthly_Sum
849,Caserne 04 Grid3_0,2021,6,11,Monthly_Sum
850,Caserne 04 Grid3_0,2021,7,6,Monthly_Sum
851,Caserne 04 Grid3_0,2021,8,8,Monthly_Sum
852,Caserne 04 Grid3_0,2021,9,7,Monthly_Sum
853,Caserne 04 Grid3_0,2021,10,8,Monthly_Sum
854,Caserne 04 Grid3_0,2021,11,2,Monthly_Sum
855,Caserne 04 Grid3_0,2021,12,9,Monthly_Sum
856,Caserne 04 Grid3_0,2022,1,11,Monthly_Sum
857,Caserne 04 Grid3_0,2022,2,8,Monthly_Sum
858,Caserne 04 Grid3_0,2022,3,7,Monthly_Sum
859,Caserne 04 Grid3_0,2022,4,6,Monthly_Sum
860,Caserne 04 Grid3_0,2022,5,5,Monthly_Sum
861,Caserne 04 Grid3_0,2022,6,3,Monthly_Sum
862,Caserne 04 Grid3_1,2015,1,39,Monthly_Sum
863,Caserne 04 Grid3_1,2015,2,42,Monthly_Sum
864,Caserne 04 Grid3_1,2015,3,31,Monthly_Sum
865,Caserne 04 Grid3_1,2015,4,38,Monthly_Sum
866,Caserne 04 Grid3_1,2015,5,40,Monthly_Sum
867,Caserne 04 Grid3_1,2015,6,54,Monthly_Sum
868,Caserne 04 Grid3_1,2015,7,44,Monthly_Sum
869,Caserne 04 Grid3_1,2015,8,55,Monthly_Sum
870,Caserne 04 Grid3_1,2015,9,49,Monthly_Sum
871,Caserne 04 Grid3_1,2015,10,57,Monthly_Sum
